CustomerKey,Name,Education,Occupation,Customer_Type
1162,"Rogers, Alexandria",Partial College,Professional,registered
1163,"Mitchell, Luke",Partial College,Professional,registered
1164,"Wang, Aaron",Bachelors,Management,registered
1165,"Butler, Noah",Bachelors,Management,registered
1168,"Stewart, Sebastian",Partial College,Professional,registered
1169,"Jackson, Hunter",Partial College,Professional,registered
1170,"Howard, Abigail",High School,Professional,registered
1171,"Reed, Sara",Bachelors,Management,registered
1172,"Cooper, Alyssa",Bachelors,Management,registered
1173,"Alexander, Eduardo",Bachelors,Management,registered
1174,"Edwards, Dalton",Bachelors,Management,registered
1175,"Phillips, Charles",Graduate Degree,Management,registered
1176,"Powell, Luke",High School,Professional,registered
1177,"James, Cody",High School,Professional,registered
1179,"Shan, Ethan",Partial High School,Skilled Manual,registered
1180,"Jones, Alexis",Graduate Degree,Management,registered
1181,"Mehta, Holly",Graduate Degree,Management,registered
1182,"Sanders, Katelyn",Graduate Degree,Management,registered
1185,"Perez, Isaiah",Partial College,Professional,registered
1186,"Patterson, Kaitlyn",Partial College,Professional,registered
1187,"Srini, Bryant",Partial College,Professional,registered
1188,"Subram, Ruben",Partial College,Professional,registered
1189,"Thomas, Ashley",Partial College,Professional,registered
1190,"Wright, Sophia",Bachelors,Management,registered
1191,"Gonzales, Justin",Graduate Degree,Management,registered
1192,"Washington, Melissa",Partial High School,Skilled Manual,registered
1193,"Hayes, Jocelyn",Partial High School,Skilled Manual,registered
1195,"Foster, Destiny",Graduate Degree,Management,registered
1196,"Morris, Erin",Graduate Degree,Management,registered
1198,"Hernandez, Adam",Graduate Degree,Management,registered
1199,"Scott, Noah",Graduate Degree,Management,registered
1200,"Richardson, Christina",Partial College,Professional,registered
1201,"Sharma, Rafael",Graduate Degree,Management,registered
1202,"Yuan, Mindy",Graduate Degree,Management,registered
1205,"Jai, Bradley",Graduate Degree,Management,registered
1206,"Long, Madison",Bachelors,Management,registered
1207,"Parker, Sierra",Bachelors,Management,registered
1208,"Hill, Samuel",Bachelors,Management,registered
1209,"Sanchez, Dominique",Bachelors,Management,registered
1210,"Jai, Mindy",Bachelors,Management,registered
1214,"Lal, Alejandro",Graduate Degree,Manual,registered
1219,"Xu, Mitchell",Bachelors,Manual,registered
1224,"Vazquez, Felicia",Graduate Degree,Clerical,registered
1226,"Ortega, Kathleen",Graduate Degree,Clerical,registered
1227,"Ward, Faith",Bachelors,Clerical,registered
1229,"Martinez, Mayra",Bachelors,Clerical,registered
1230,"Gomez, Kari",Partial College,Manual,registered
1231,"Zheng, Wesley",Partial College,Manual,registered
1232,"Patterson, Isabelle",Partial College,Manual,registered
1233,"Hernandez, Sean",Partial College,Manual,registered
1237,"Gill, Kendra",Partial College,Manual,registered
1238,"Madan, Ruth",Partial College,Manual,registered
1239,"Raman, Monica",Bachelors,Clerical,registered
1258,"Ruiz, Ross",Graduate Degree,Clerical,registered
1259,"Li, Jamie",Graduate Degree,Clerical,registered
1267,"Lin, Tiffany",Partial College,Manual,registered
1269,"Shan, Edwin",Graduate Degree,Clerical,registered
1271,"Ramos, Ebony",Graduate Degree,Clerical,registered
1274,"Carlson, Nelson",Bachelors,Clerical,registered
1276,"Madan, Adriana",Partial College,Manual,registered
1277,"Shan, Alisha",Bachelors,Clerical,registered
1279,"Johnsen, Meredith",High School,Manual,registered
1292,"Suri, Johnathan",Partial College,Professional,registered
1298,"Blanco, Felicia",Partial College,Professional,registered
1299,"Zeng, Crystal",Partial College,Professional,registered
1303,"Coleman, Kevin",Bachelors,Management,registered
1307,"Parker, Logan",Partial College,Professional,registered
1315,"Suarez, Jill",Bachelors,Management,registered
1320,"Ye, Shannon",High School,Professional,registered
1325,"Lal, Dale",High School,Professional,registered
1328,"Liang, Edwin",Partial College,Management,registered
1331,"Raman, Preston",Partial College,Management,registered
1363,"Harrison, Thomas",Bachelors,Management,registered
1365,"Rogers, Erin",Bachelors,Management,registered
1366,"Evans, Alex",Bachelors,Management,registered
1367,"Cox, Stephanie",Bachelors,Management,registered
1378,"Miller, Christopher",Partial High School,Manual,registered
1379,"Sanchez, Brianna",Partial College,Clerical,registered
1380,"Chande, Bridget",Partial College,Clerical,registered
1385,"Gutierrez, Jacquelyn",Bachelors,Skilled Manual,registered
1387,"Perry, Katherine",Partial High School,Manual,registered
1389,"Kumar, Casey",High School,Manual,registered
1391,"Martinez, Denise",Partial College,Clerical,registered
1397,"Yang, Susan",High School,Manual,registered
1398,"Chapman, Shaun",Partial College,Clerical,registered
1400,"Chapman, Henry",Partial College,Clerical,registered
1401,"Martin, Andy",Partial College,Clerical,registered
1402,"Rivera, Kimberly",Partial College,Clerical,registered
1407,"Gutierrez, Ross",Graduate Degree,Skilled Manual,registered
1408,"Raji, Shawn",Graduate Degree,Skilled Manual,registered
1409,"Lu, Jon",Graduate Degree,Skilled Manual,registered
1410,"Hill, Savannah",Partial College,Clerical,registered
1411,"Richardson, Mariah",Partial College,Clerical,registered
1412,"Alexander, Kevin",Partial College,Clerical,registered
1413,"Wright, Mackenzie",Graduate Degree,Skilled Manual,registered
1414,"Gonzales, James",Graduate Degree,Skilled Manual,registered
1415,"Lal, Ethan",Graduate Degree,Skilled Manual,registered
1416,"Richardson, Brianna",Graduate Degree,Skilled Manual,registered
1417,"Martinez, Veronica",Graduate Degree,Skilled Manual,registered
1418,"Bryant, Alexis",Graduate Degree,Skilled Manual,registered
1419,"Hernandez, Robert",High School,Manual,registered
1420,"Bell, Destiny",Bachelors,Skilled Manual,registered
1421,"Hayes, Spencer",Bachelors,Skilled Manual,registered
1422,"Hughes, Cameron",Bachelors,Skilled Manual,registered
1423,"Evans, Hailey",Bachelors,Skilled Manual,registered
1424,"Thompson, Sarah",Partial High School,Clerical,registered
1425,"Mitchell, Rebecca",High School,Manual,registered
1426,"White, Brandon",High School,Clerical,registered
1427,"Cox, Cody",Partial College,Clerical,registered
1428,"Stewart, Kimberly",Partial College,Clerical,registered
1429,"Morris, Sean",Partial College,Clerical,registered
1430,"Black, Melvin",Partial College,Clerical,registered
1433,"Clark, Nathan",Partial College,Clerical,registered
1434,"Price, Antonio",Partial College,Clerical,registered
1435,"Kumar, Thomas",Partial College,Clerical,registered
1436,"Zhou, Christy",Partial College,Clerical,registered
1437,"Diaz, Albert",Partial College,Clerical,registered
1438,"Young, Jeremy",Partial College,Clerical,registered
1439,"Rogers, Bailey",Graduate Degree,Skilled Manual,registered
1440,"Bennett, Megan",Partial College,Clerical,registered
1441,"Chandra, Francisco",Partial College,Clerical,registered
1442,"Simmons, Trevor",Partial College,Clerical,registered
1443,"Richardson, Allison",Partial College,Clerical,registered
1444,"James, Garrett",Partial College,Clerical,registered
1446,"Taylor, Cameron",Partial College,Clerical,registered
1447,"Hall, Jasmine",Partial College,Clerical,registered
1449,"Cox, Hailey",Graduate Degree,Skilled Manual,registered
1451,"Cook, Cody",Graduate Degree,Skilled Manual,registered
1453,"Sanchez, Sean",Graduate Degree,Skilled Manual,registered
1454,"Bennett, Madison",Graduate Degree,Skilled Manual,registered
1455,"Griffin, Samuel",Graduate Degree,Skilled Manual,registered
1456,"Lewis, Benjamin",Graduate Degree,Skilled Manual,registered
1457,"Chen, Thomas",Graduate Degree,Skilled Manual,registered
1458,"Rai, Misty",Graduate Degree,Skilled Manual,registered
1459,"Sanchez, Veronica",Bachelors,Clerical,registered
1462,"Suri, Ruth",Graduate Degree,Clerical,registered
1463,"Suri, Levi",Graduate Degree,Clerical,registered
1470,"Srini, Shane",High School,Manual,registered
1471,"He, Barbara",High School,Manual,registered
1472,"Zeng, Lacey",Bachelors,Clerical,registered
1476,"Carter, Logan",Partial High School,Manual,registered
1479,"Mehta, Ruben",High School,Manual,registered
1480,"Tang, Priscilla",Bachelors,Skilled Manual,registered
1482,"Diaz, Victor",Partial High School,Manual,registered
1485,"Suarez, Lori",High School,Manual,registered
1488,"Zhu, Willie",High School,Manual,registered
1494,"Vazquez, Dwayne",Bachelors,Professional,registered
1496,"Miller, Lucas",Partial College,Clerical,registered
1498,"Kumar, Ashlee",Bachelors,Skilled Manual,registered
1499,"Diaz, Eduardo",Bachelors,Skilled Manual,registered
1500,"Wang, Heather",High School,Manual,registered
1501,"Vazquez, Kathleen",Partial College,Clerical,registered
1502,"Sai, Cory",Partial College,Clerical,registered
1508,"Bell, Ian",Partial College,Clerical,registered
1513,"Gomez, Carolyn",Partial College,Clerical,registered
1517,"Chander, Shawna",Partial College,Clerical,registered
1518,"Watson, Alexa",Partial College,Clerical,registered
1519,"Dominguez, Jacquelyn",Partial College,Clerical,registered
1522,"Dominguez, Meredith",Partial High School,Manual,registered
1528,"Rodriguez, José",Graduate Degree,Skilled Manual,registered
1529,"Wilson, Devin",Graduate Degree,Skilled Manual,registered
1530,"Allen, Isaiah",Graduate Degree,Skilled Manual,registered
1532,"Xu, Autumn",Partial College,Clerical,registered
1534,"Washington, Luis",Graduate Degree,Management,registered
1536,"Kapoor, Clifford",Bachelors,Manual,registered
1537,"Dominguez, Javier",Bachelors,Manual,registered
1539,"Blanco, Paula",Graduate Degree,Clerical,registered
1545,"Jordan, Bruce",Bachelors,Manual,registered
1547,"Andersen, Clarence",Bachelors,Clerical,registered
1549,"Collins, Alexandra",Partial College,Manual,registered
1557,"Kapoor, Manuel",Bachelors,Clerical,registered
1559,"Evans, Amanda",Bachelors,Clerical,registered
1592,"Madan, Meredith",Graduate Degree,Clerical,registered
1601,"Romero, Larry",Graduate Degree,Clerical,registered
1605,"Lee, Nathan",Bachelors,Clerical,registered
1606,"Cooper, Carol",Bachelors,Clerical,registered
1617,"Tang, Kelsey",Partial College,Manual,registered
1618,"Ma, Jake",Partial College,Manual,registered
1625,"Xu, Jamie",Partial College,Manual,registered
1630,"Nara, Russell",Partial College,Manual,registered
1637,"Salah, Tamer",Bachelors,Management,registered
1639,"Brooks, Sebastian",Partial College,Professional,registered
1644,"Perez, Kristina",Bachelors,Management,registered
1647,"Xu, Kenneth",High School,Professional,registered
1658,"Blanco, Audrey",High School,Management,registered
1710,"Rodriguez, Ian",Bachelors,Management,registered
1713,"Romero, Arthur",Partial High School,Manual,registered
1714,"Xie, Deborah",Partial High School,Manual,registered
1715,"Lu, Colleen",Partial College,Clerical,registered
1722,"Martinez, Rebekah",Partial College,Clerical,registered
1723,"Gomez, Latasha",Partial High School,Manual,registered
1725,"Martin, Eddie",Partial High School,Manual,registered
1726,"James, Gabrielle",Partial High School,Manual,registered
1727,"Goel, Kurt",Partial High School,Manual,registered
1729,"Stewart, Jeremiah",Partial College,Clerical,registered
1732,"Murphy, Steven",High School,Manual,registered
1736,"Mehta, Donald",Partial High School,Manual,registered
1737,"Ruiz, Diana",Partial High School,Manual,registered
1739,"Rubio, Melinda",Bachelors,Skilled Manual,registered
1742,"Sam, Raymond",High School,Manual,registered
1743,"Martinez, Samantha",Partial College,Clerical,registered
1748,"Hu, Colleen",Partial High School,Manual,registered
1752,"Xu, Priscilla",Partial College,Clerical,registered
1758,"Ramirez, Sara",Partial College,Clerical,registered
1759,"Ramirez, Stephanie",Bachelors,Skilled Manual,registered
1760,"Sanders, Jada",Graduate Degree,Skilled Manual,registered
1762,"Richardson, Alexandra",Graduate Degree,Skilled Manual,registered
1763,"Smith, Jonathan",Bachelors,Skilled Manual,registered
1765,"Harris, Alexandra",Partial College,Clerical,registered
1767,"Bryant, Jordyn",Partial High School,Clerical,registered
1768,"Robinson, Christopher",High School,Clerical,registered
1769,"Chapman, Johnathan",High School,Clerical,registered
1770,"Zhang, Thomas",Partial College,Clerical,registered
1771,"Evans, Charles",Partial College,Clerical,registered
1772,"Thomas, Morgan",Partial College,Clerical,registered
1773,"Clark, Abigail",Partial College,Clerical,registered
1774,"Taylor, Samantha",Partial College,Clerical,registered
1775,"Gao, Kristen",Partial College,Clerical,registered
1776,"Griffin, Connor",Partial College,Clerical,registered
1777,"Campbell, Blake",Graduate Degree,Skilled Manual,registered
1778,"Anderson, Joseph",Partial College,Clerical,registered
1779,"Morgan, Connie",Partial College,Clerical,registered
1780,"Rogers, Mason",Partial College,Clerical,registered
1790,"Zeng, Jamie",Partial College,Clerical,registered
1791,"Kumar, Brandon",Graduate Degree,Skilled Manual,registered
1792,"Foster, Angelica",Graduate Degree,Skilled Manual,registered
1793,"White, Blake",Graduate Degree,Skilled Manual,registered
1794,"Guo, Jessie",Graduate Degree,Skilled Manual,registered
1795,"Jackson, Megan",Graduate Degree,Skilled Manual,registered
1797,"Zhang, Jason",Graduate Degree,Skilled Manual,registered
1798,"Howard, Patrick",Graduate Degree,Skilled Manual,registered
1800,"Chandra, George",Bachelors,Clerical,registered
1801,"Chen, Lacey",Bachelors,Clerical,registered
1802,"Browning, Melody",Bachelors,Clerical,registered
1803,"Sun, Alan",Bachelors,Clerical,registered
1807,"Zeng, Ronnie",Graduate Degree,Clerical,registered
1808,"Kumar, Nina",Graduate Degree,Clerical,registered
1810,"Navarro, Michele",Partial College,Manual,registered
1811,"Stewart, Chase",Bachelors,Clerical,registered
1812,"Serrano, Marc",Partial College,Manual,registered
1814,"Ramos, Reginald",Bachelors,Clerical,registered
1815,"Sharma, Casey",Bachelors,Clerical,registered
1816,"Mehta, Dominique",Bachelors,Clerical,registered
